Index_df1	Score_df1	ncbi_gene_id_df1	claim_name	Index_df2	Score_df2	ncbi_gene_id_df2	score_ratio
2402	0.00016757436112274822	8798	DYRK4	2402	0.00016843908269974564	8798	0.9948662652210066
3549	0.00016757436112274822	1879	EBF1	3549	0.00016843999686829707	1879	0.9948608658178396
4367	0.00016757436112274822	84867	PTPN5	4367	0.00016844233435650094	84867	0.9948470600513307
2512	0.00016757436112274822	1880	GPR183	2512	0.00016844324217322242	1880	0.9948416983711305
3763	0.00016757436112274822	6570	SLC18A1	3763	0.00016844714269996462	6570	0.9948186620252087
4165	0.00016757436112274822	9463	PICK1	4165	0.00016844714269996462	9463	0.9948186620252087
4079	0.00016757436112274822	1501	CTNND2	4079	0.00016845074790830113	1501	0.9947973707660236
2785	0.00016757436112274822	25780	RASGRP3	2785	0.00016845403645609542	25780	0.9947779504020583
2211	0.00016757436112274822	23315	SLC9A8	2211	0.00016845452492077014	23315	0.9947750658616271
4432	0.00016757436112274822	2251	FGF6	4432	0.00016845564684936487	2251	0.9947684405770932
3296	0.00016757436112274822	56034	PDGFC	3296	0.00016845564897521528	56034	0.9947684280234691
4738	0.00016757436112274822	2909	ARHGAP35	4738	0.00016845901216341462	2909	0.9947485680385669
3461	0.00016757436112274822	9201	DCLK1	3461	0.00016845918920678978	9201	0.9947475226005308
1663	0.00016757436112274822	3939	LDHA	1663	0.00016846317094743458	3939	0.9947240110720479
4061	0.00016757436112274822	7177	TPSAB1	4061	0.00016846712006015214	7177	0.994700693303921
879	0.00016757436112274822	6692	SPINT1	879	0.00016846758987783776	6692	0.9946979193105495
4669	0.00016757436112274822	246778	IL27	4669	0.00016847172224332323	246778	0.9946735208222128
3881	0.00016757436112274822	8651	SOCS1	3881	0.00016848079228567225	8651	0.9946199732881889
3559	0.00016757436112274822	1833	EPYC	3559	0.00016848342152467907	1833	0.9946044519175574
3208	0.00016757436112274822	3799	KIF5B	3208	0.00016848750920400005	3799	0.9945803217961623
3211	0.00016757436112274822	8030	CCDC6	3211	0.00016848750920400005	8030	0.9945803217961623
4670	0.00016757436112274822	1317	SLC31A1	4670	0.00016848785570345616	1317	0.994578276417051
1923	0.00016757436112274822	2786	GNG4	1923	0.0001684939848560219	2786	0.9945420975469272
2319	0.00016757436112274822	9278	ZBTB22	2319	0.0001684987678283721	9278	0.9945138666736991
2819	0.00016757436112274822	27159	CHIA	2819	0.0001684987678283721	27159	0.9945138666736991
2822	0.00016757436112274822	57834	CYP4F11	2822	0.0001684987678283721	57834	0.9945138666736991
2823	0.00016757436112274822	23177	CEP68	2823	0.0001684987678283721	23177	0.9945138666736991
3189	0.00016757436112274822	6892	TAPBP	3189	0.0001684987678283721	6892	0.9945138666736991
1591	0.00016757436112274822	10463	SLC30A9	1591	0.0001684987678283721	10463	0.9945138666736991
2047	0.00016757436112274822	256130	TMEM196	2047	0.0001684987678283721	256130	0.9945138666736991
2820	0.00016757436112274822	3116	HLA-DPB2	2820	0.0001684987678283721	3116	0.9945138666736991
2628	0.00016757436112274822	6539	SLC6A12	2628	0.0001684987678283721	6539	0.9945138666736991
2485	0.00016757436112274822	161835	FSIP1	2485	0.0001684987678283721	161835	0.9945138666736991
2291	0.00016757436112274822	1308	COL17A1	2291	0.0001684987678283721	1308	0.9945138666736991
2161	0.00016757436112274822	7358	UGDH	2161	0.0001684987678283721	7358	0.9945138666736991
4588	0.00016757436112274822	1187	CLCNKA	4588	0.00016850431755123426	1187	0.9944811121637682
2489	0.00016757436112274822	2745	GLRX	2489	0.0001685060037317329	2745	0.9944711607399587
2605	0.00016757436112274822	5783	PTPN13	2605	0.00016850608667248282	5783	0.9944706712491309
3787	0.00016757436112274822	8412	BCAR3	3787	0.00016850608667248282	8412	0.9944706712491309
4683	0.00016757436112274822	94103	ORMDL3	4683	0.00016850937369639597	94103	0.9944512726316794
4599	0.00016757436112274822	55374	TMCO6	4599	0.00016850937369639597	55374	0.9944512726316794
3819	0.00016757436112274822	1105	CHD1	3819	0.00016851307129292766	1105	0.9944294518936891
3603	0.00016757436112274822	5069	PAPPA	3603	0.0001685163634248417	5069	0.9944100247421159
4733	0.00016757436112274822	5520	PPP2R2A	4733	0.0001685182930508982	5520	0.9943986382068035
3531	0.00016757436112274822	57410	SCYL1	3531	0.00016851922894096555	57410	0.9943931157046277
4673	0.00016757436112274822	80271	ITPKC	4673	0.0001685223377769416	80271	0.994374771518728
1255	0.00016757436112274822	9451	EIF2AK3	1255	0.00016852263017434643	9451	0.994373046215709
4180	0.00016757436112274822	3423	IDS	4180	0.00016852274851778158	3423	0.9943723479270616
4155	0.00016757436112274822	9180	OSMR	4155	0.00016852275037185119	9180	0.9943723369870815
1627	0.00016757436112274822	23308	ICOSLG	1627	0.00016852275114643493	23308	0.9943723324166325
3323	0.00016757436112274822	1635	DCTD	3323	0.00016852275114643493	1635	0.9943723324166325
3529	0.00016757436112274822	5209	PFKFB3	3529	0.00016852275114643493	5209	0.9943723324166325
1054	0.00016757436112274822	57124	CD248	1054	0.00016852275114643493	57124	0.9943723324166325
4186	0.00016757436112274822	210	ALAD	4186	0.00016852275114643493	210	0.9943723324166325
3538	0.00016757436112274822	6997	CRIPTO	3538	0.00016852275114643493	6997	0.9943723324166325
156	0.00016757436112274822	7190	HSP90B2P	156	0.00016852275114643493	7190	0.9943723324166325
4634	0.00016757436112274822	30061	SLC40A1	4634	0.00016852275114643493	30061	0.9943723324166325
1672	0.00016757436112274822	2588	GALNS	1672	0.00016852275114643493	2588	0.9943723324166325
2043	0.00016757436112274822	8842	PROM1	2043	0.00016852275114643493	8842	0.9943723324166325
2657	0.00016757436112274822	7306	TYRP1	2657	0.00016852275114643493	7306	0.9943723324166325
1855	0.00016757436112274822	84515	MCM8	1855	0.00016852275114643493	84515	0.9943723324166325
2535	0.00016757436112274822	50604	IL20	2535	0.00016852275114643493	50604	0.9943723324166325
1058	0.00016757436112274822	163702	IFNLR1	1058	0.00016852286306893245	163702	0.9943716720158245
3123	0.00016757436112274822	282618	IFNL1	3123	0.00016852286306893245	282618	0.9943716720158245
3539	0.00016757436112274822	925	CD8A	3539	0.00016852310209575835	925	0.9943702616364667
1105	0.00016757436112274822	7416	VDAC1	1105	0.00016852330828846432	7416	0.9943690449982635
4529	0.00016757436112274822	7419	VDAC3	4529	0.00016852330828846432	7419	0.9943690449982635
4682	0.00016757436112274822	3827	KNG1	4682	0.00016852336784491185	3827	0.9943686935865358
1831	0.00016757436112274822	3956	LGALS1	1831	0.00016852356645948082	3956	0.9943675216667052
2825	0.00016757436112274822	5162	PDHB	2825	0.00016852450843078462	5162	0.9943619636284141
4013	0.00016757436112274822	1830	DSG3	4013	0.0001685250030973143	1830	0.9943590449067243
1130	0.00016757436112274822	2081	ERN1	1130	0.00016852552821912078	2081	0.9943559465060046
4258	0.00016757436112274822	63899	NSUN3	4258	0.00016852601669414694	63899	0.9943530643513289
4511	0.00016757436112274822	1911	PHC1	4511	0.00016852601669414694	1911	0.9943530643513289
4375	0.00016757436112274822	83446	CCDC70	4375	0.00016852601669414694	83446	0.9943530643513289
4376	0.00016757436112274822	29101	SSU72	4376	0.00016852601669414694	29101	0.9943530643513289
4106	0.00016757436112274822	140885	SIRPA	4106	0.00016852601669414694	140885	0.9943530643513289
4156	0.00016757436112274822	26011	TENM4	4156	0.00016852601669414694	26011	0.9943530643513289
4154	0.00016757436112274822	10253	SPRY2	4154	0.00016852601669414694	10253	0.9943530643513289
4581	0.00016757436112274822	55187	VPS13D	4581	0.00016852601669414694	55187	0.9943530643513289
4413	0.00016757436112274822	84873	ADGRG7	4413	0.00016852601669414694	84873	0.9943530643513289
4414	0.00016757436112274822	57178	ZMIZ1	4414	0.00016852601669414694	57178	0.9943530643513289
4387	0.00016757436112274822	135112	NCOA7	4387	0.00016852601669414694	135112	0.9943530643513289
4545	0.00016757436112274822	2195	FAT1	4545	0.00016852601669414694	2195	0.9943530643513289
4415	0.00016757436112274822	4121	MAN1A1	4415	0.00016852601669414694	4121	0.9943530643513289
4329	0.00016757436112274822	10225	CD96	4329	0.00016852601669414694	10225	0.9943530643513289
4098	0.00016757436112274822	84318	CCDC77	4098	0.00016852601669414694	84318	0.9943530643513289
4259	0.00016757436112274822	160492	LMNTD1	4259	0.00016852601669414694	160492	0.9943530643513289
4331	0.00016757436112274822	23240	TMEM131L	4331	0.00016852601669414694	23240	0.9943530643513289
4523	0.00016757436112274822	100302267	MIR2054	4523	0.00016852601669414694	100302267	0.9943530643513289
2759	0.00016757436112274822	3911	LAMA5	2759	0.00016852626482149362	3911	0.9943516003291613
1468	0.00016757436112274822	3918	LAMC2	1468	0.00016852626482149362	3918	0.9943516003291613
3357	0.00016757436112274822	10858	CYP46A1	3357	0.00016852636538128998	10858	0.9943510069988879
4274	0.00016757436112274822	4159	MC3R	4274	0.0001685268782599833	4159	0.9943479808854844
3533	0.00016757436112274822	2488	FSHB	3533	0.00016852927105006203	2488	0.9943338630650687
1141	0.00016757436112274822	3460	IFNGR2	1141	0.0001685299883001713	3460	0.9943296312599216
1121	0.00016757436112274822	3696	ITGB8	1121	0.00016853031136407042	3696	0.9943277251813942
4507	0.00016757436112274822	1442	CSH1	4507	0.00016853044270370146	1442	0.9943269502790415
3497	0.00016757436112274822	1760	DMPK	3497	0.0001685308118569775	1760	0.9943247722853139
3358	0.00016757436112274822	5967	REG1A	3358	0.00016853141984538	5967	0.9943211851919965
2174	0.00016757436112274822	3660	IRF2	2174	0.00016853260597245425	3660	0.9943141871913934
3880	0.00016757436112274822	6518	SLC2A5	3880	0.00016853295896914389	6518	0.9943121045743274
4278	0.00016757436112274822	26291	FGF21	4278	0.00016853309184488782	26291	0.9943113206335644
4147	0.00016757436112274822	7512	XPNPEP2	4147	0.00016853362804704656	7512	0.994308157158816
3813	0.00016757436112274822	407011	MIR23B	3813	0.00016853425741397698	407011	0.9943044440580947
3515	0.00016757436112274822	406901	MIR107	3515	0.00016853425741397698	406901	0.9943044440580947
4020	0.00016757436112274822	27020	NPTN	4020	0.00016853444093063434	27020	0.9943033613629082
4630	0.00016757436112274822	23495	TNFRSF13B	4630	0.00016853644354589652	23495	0.9942915466654766
3839	0.00016757436112274822	2041	EPHA1	3839	0.00016853842014032984	2041	0.9942798857567378
1840	0.00016757436112274822	11198	SUPT16H	1840	0.00016854168946139441	11198	0.9942605990141817
2863	0.00016757436112274822	2122	MECOM	2863	0.00016854307159039318	2122	0.9942524456300452
2109	0.00016757436112274822	23765	IL17RA	2109	0.00016854395210634646	23765	0.9942472514054586
3347	0.00016757436112274822	2925	GRPR	3347	0.0001685476949493593	2925	0.9942251727209707
2921	0.00016757436112274822	23643	LY96	2921	0.00016854820373924786	23643	0.9942221714922206
1751	0.00016757436112274822	57105	CYSLTR2	1751	0.00016854880473981165	57105	0.9942186263582962
1705	0.00016757436112274822	11331	PHB2	1705	0.00016854955819586596	11331	0.9942141819678667
409	0.00016757436112274822	9572	NR1D1	409	0.00016855207592091193	9572	0.9941993310208622
3965	0.00016757436112274822	6783	SULT1E1	3965	0.00016855435343640253	6783	0.9941858973460209
4770	0.00016757436112274822	127623	OR2B11	4770	0.00016856082349401942	127623	0.994147736402663
4041	0.00016757436112274822	83888	FGFBP2	4041	0.00016856123839374142	83888	0.9941452893892013
3963	0.00016757436112274822	112755	STX1B	3963	0.00016856123839374142	112755	0.9941452893892013
3313	0.00016757436112274822	339105	PRSS53	3313	0.00016856123839374142	339105	0.9941452893892013
3928	0.00016757436112274822	80821	DDHD1	3928	0.00016856123839374142	80821	0.9941452893892013
3509	0.00016757436112274822	4734	NEDD4	3509	0.00016856123839374142	4734	0.9941452893892013
3823	0.00016757436112274822	23586	RIGI	3823	0.00016856264822704857	23586	0.9941369745035735
3078	0.00016757436112274822	1725	DHPS	3078	0.00016856518350516288	1725	0.9941220223428623
3419	0.00016757436112274822	10507	SEMA4D	3419	0.0001685727788066674	10507	0.9940772306716006
3033	0.00016757436112274822	5567	PRKACB	3033	0.00016857896556846878	5567	0.9940407485457459
2614	0.00016757436112274822	203228	C9orf72	2614	0.00016857925396036478	203228	0.9940390480203879
3585	0.00016757436112274822	5092	PCBD1	3585	0.00016859106548214282	5092	0.9939694054575965
1902	0.00016757436112274822	57406	ABHD6	1902	0.0001685934839787804	57406	0.9939551468302271
818	0.00016757436112274822	50515	CHST11	818	0.00016859603816196732	50515	0.9939400886856097
3343	0.00016757436112274822	9507	ADAMTS4	3343	0.00016859603816196732	9507	0.9939400886856097
3292	0.00016757436112274822	5430	POLR2A	3292	0.00016859915717471998	5430	0.993921701216396
4077	0.00016757436112274822	2006	ELN	4077	0.00016860014127817368	2006	0.9939158997872188
2586	0.00016757436112274822	2853	GPR31	2586	0.000168600178455948	2853	0.9939156806203037
3437	0.00016757436112274822	25825	BACE2	3437	0.00016860043163555646	25825	0.9939141881022809
3150	0.00016757436112274822	3101	HK3	3150	0.00016860048658347794	3101	0.9939138641796169
1389	0.00016757436112274822	7037	TFRC	1389	0.00016860050943834077	7037	0.9939137294483216
3371	0.00016757436112274822	29117	BRD7	3371	0.00016860056440251168	29117	0.9939134054301648
3866	0.00016757436112274822	82	ACTG1P9	3866	0.00016860056440251168	82	0.9939134054301648
2246	0.00016757436112274822	951	CD37	2246	0.00016860056440251168	951	0.9939134054301648
3746	0.00016757436112274822	123	PLIN2	3746	0.00016860056440251168	123	0.9939134054301648
4360	0.00016757436112274822	75	ACTG1P3	4360	0.00016860056440251168	75	0.9939134054301648
2265	0.00016757436112274822	74	ACTG1P2	2265	0.00016860056440251168	74	0.9939134054301648
4474	0.00016757436112274822	5033	P4HA1	4474	0.00016860056440251168	5033	0.9939134054301648
2977	0.00016757436112274822	1062	CENPE	2977	0.00016860056440251168	1062	0.9939134054301648
1922	0.00016757436112274822	3010	H1-6	1922	0.00016860056440251168	3010	0.9939134054301648
3011	0.00016757436112274822	479	ATP12A	3011	0.00016860056440251168	479	0.9939134054301648
3025	0.00016757436112274822	1606	DGKA	3025	0.00016860056440251168	1606	0.9939134054301648
144	0.00016757436112274822	1902	LPAR1	144	0.00016860058821274994	1902	0.9939132650669832
676	0.00016757436112274822	26258	BLOC1S6	676	0.00016860059841122666	26258	0.9939132049461925
2122	0.00016757436112274822	3556	IL1RAP	2122	0.0001686010097545367	3556	0.9939107800523665
2155	0.00016757436112274822	64499	TPSB2	2155	0.00016860157976854198	64499	0.9939074198047021
2708	0.00016757436112274822	2520	GAST	2708	0.00016860222697299995	2520	0.9939036045448182
3087	0.00016757436112274822	8050	PDHX	3087	0.00016860244613148	8050	0.9939023126157372
2840	0.00016757436112274822	1512	CTSH	2840	0.00016860265800679118	1512	0.993901063623792
4308	0.00016757436112274822	28653	TRAV29DV5	4308	0.00016860286350042726	28653	0.9938998522544285
4130	0.00016757436112274822	6976	TRGV3	4130	0.00016860286350042726	6976	0.9938998522544285
4129	0.00016757436112274822	28589	TRBV7-9	4129	0.00016860286350042726	28589	0.9938998522544285
1960	0.00016757436112274822	1572	CYP2F1	1960	0.00016860300984701003	1572	0.9938989895542482
4768	0.00016757436112274822	22806	IKZF3	4768	0.00016860336124858218	22806	0.993896918079131
1520	0.00016757436112274822	990	CDC6	1520	0.00016860398821773128	990	0.9938932221837278
3386	0.00016757436112274822	1847	DUSP5	3386	0.00016860509135170813	1847	0.9938867194300212
2746	0.00016757436112274822	2831	NPBWR1	2746	0.00016860615029299267	2831	0.9938804772634244
2990	0.00016757436112274822	4142	MAS1	2990	0.00016860633994110718	4142	0.9938793593484122
680	0.00016757436112274822	29851	ICOS	680	0.00016860669183656652	29851	0.9938772850438288
3237	0.00016757436112274822	2981	GUCA2B	3237	0.0001686081945200475	2981	0.9938684273309364
1942	0.00016757436112274822	112	ADCY6	1942	0.0001686088857841564	112	0.9938643526609119
1401	0.00016757436112274822	5028	P2RY1	1401	0.00016860964478682743	5028	0.9938598787430688
3071	0.00016757436112274822	5030	P2RY4	3071	0.0001686100436388136	5030	0.9938575277384784
3850	0.00016757436112274822	1417	CRYBB3	3850	0.0001686103350468032	1417	0.9938558100618955
2874	0.00016757436112274822	2239	GPC4	2874	0.00016861064847496302	2239	0.9938539625961483
2351	0.00016757436112274822	10420	TESK2	2351	0.00016861064847496302	10420	0.9938539625961483
3109	0.00016757436112274822	5166	PDK4	3109	0.0001686108467991039	5166	0.9938527936011695
2826	0.00016757436112274822	5165	PDK3	2826	0.0001686108467991039	5165	0.9938527936011695
1802	0.00016757436112274822	50487	PLA2G3	1802	0.0001686118481719401	50487	0.9938468911856425
4010	0.00016757436112274822	3488	IGFBP5	4010	0.0001686148630702633	3488	0.9938291208226318
3160	0.00016757436112274822	2528	FUT6	3160	0.000168615365737912	2528	0.9938261580692362
4298	0.00016757436112274822	5010	CLDN11	4298	0.00016861585744316307	5010	0.9938232599459638
4522	0.00016757436112274822	1740	DLG2	4522	0.00016861585744316307	1740	0.9938232599459638
2258	0.00016757436112274822	1995	ELAVL3	2258	0.00016861623905211728	1995	0.9938210107447182
2368	0.00016757436112274822	26168	SENP3	2368	0.0001686164177474576	26168	0.9938199575187863
937	0.00016757436112274822	57488	ESYT2	937	0.0001686164177474576	57488	0.9938199575187863
3187	0.00016757436112274822	27341	RRP7A	3187	0.0001686164177474576	27341	0.9938199575187863
2809	0.00016757436112274822	10520	ZNF211	2809	0.0001686164177474576	10520	0.9938199575187863
3188	0.00016757436112274822	55625	ZDHHC7	3188	0.0001686164177474576	55625	0.9938199575187863
2062	0.00016757436112274822	23587	ELP5	2062	0.0001686164177474576	23587	0.9938199575187863
2049	0.00016757436112274822	84795	PYROXD2	2049	0.0001686164177474576	84795	0.9938199575187863
1737	0.00016757436112274822	152189	CMTM8	1737	0.0001686164177474576	152189	0.9938199575187863
939	0.00016757436112274822	91612	CHURC1	939	0.0001686164177474576	91612	0.9938199575187863
2624	0.00016757436112274822	79585	CORO7	2624	0.0001686164177474576	79585	0.9938199575187863
1740	0.00016757436112274822	5813	PURA	1740	0.0001686164177474576	5813	0.9938199575187863
2194	0.00016757436112274822	64283	ARHGEF28	2194	0.0001686164177474576	64283	0.9938199575187863
2527	0.00016757436112274822	64072	CDH23	2527	0.0001686164177474576	64072	0.9938199575187863
1736	0.00016757436112274822	157310	PEBP4	1736	0.0001686164177474576	157310	0.9938199575187863
940	0.00016757436112274822	64714	PDIA2	940	0.0001686164177474576	64714	0.9938199575187863
2808	0.00016757436112274822	147929	ZNF565	2808	0.0001686164177474576	147929	0.9938199575187863
3095	0.00016757436112274822	94134	ARHGAP12	3095	0.0001686164177474576	94134	0.9938199575187863
2958	0.00016757436112274822	7693	ZNF134	2958	0.0001686164177474576	7693	0.9938199575187863
2953	0.00016757436112274822	9513	FXR2	2953	0.0001686164177474576	9513	0.9938199575187863
2954	0.00016757436112274822	9855	FARP2	2954	0.0001686164177474576	9855	0.9938199575187863
2887	0.00016757436112274822	100422999	MIR4278	2887	0.0001686164177474576	100422999	0.9938199575187863
2955	0.00016757436112274822	2110	ETFDH	2955	0.0001686164177474576	2110	0.9938199575187863
2956	0.00016757436112274822	4978	OPCML	2956	0.0001686164177474576	4978	0.9938199575187863
360	0.00016757436112274822	55342	STRBP	360	0.0001686164177474576	55342	0.9938199575187863
2959	0.00016757436112274822	93183	PIGM	2959	0.0001686164177474576	93183	0.9938199575187863
611	0.00016757436112274822	1286	COL4A4	611	0.00016861733050859142	1286	0.9938145777619812
3389	0.00016757436112274822	1295	COL8A1	3389	0.00016861758512289656	1295	0.993813077091645
2090	0.00016757436112274822	1292	COL6A2	2090	0.00016861768166562746	1292	0.9938125080799761
3906	0.00016757436112274822	1566	CYP2D7BP	3906	0.00016861839379455354	1566	0.9938083108947332
3766	0.00016757436112274822	51554	ACKR4	3766	0.0001686191895480544	51554	0.9938036208802414
3391	0.00016757436112274822	2857	GPR34	3391	0.0001686196903756767	2857	0.9938006691235197
3113	0.00016757436112274822	8399	PLA2G10	3113	0.00016862017074634108	8399	0.9937978379516286
3593	0.00016757436112274822	3005	H1-0	3593	0.00016862197059033056	3005	0.9937872303121903
3771	0.00016757436112274822	7433	VIPR1	3771	0.0001686225980381247	7433	0.993783532411596
3683	0.00016757436112274822	2004	ELK3	3683	0.0001686226117177487	2004	0.9937834517902314
1172	0.00016757436112274822	100529264	RAB4B-EGLN2	1172	0.00016862286652402118	100529264	0.9937819500825317
4033	0.00016757436112274822	6928	HNF1B	4033	0.00016862893069784855	6928	0.9937462120483351
992	0.00016757436112274822	6578	SLCO2A1	992	0.0001686312377423375	6578	0.993732616603312
3125	0.00016757436112274822	3000	GUCY2D	3125	0.00016863228201983714	3000	0.9937264627838905
3537	0.00016757436112274822	67	ACTBP7	3537	0.00016863927703370066	67	0.993685243854908
1267	0.00016757436112274822	5547	PRCP	1267	0.00016864255429423068	5547	0.9936659333941374
3794	0.00016757436112274822	6273	S100A2	3794	0.00016864308361219462	6273	0.9936628145871431
1642	0.00016757436112274822	11096	ADAMTS5	1642	0.00016864349720901968	11096	0.9936603776370556
1924	0.00016757436112274822	2995	GYPC	1924	0.00016864351852189844	2995	0.9936602520599606
2524	0.00016757436112274822	1736	DKC1	2524	0.00016864428414931892	1736	0.9936557409462903
3711	0.00016757436112274822	932	MS4A3	3711	0.00016864725766180738	932	0.993638221255808
2794	0.00016757436112274822	7430	EZR	2794	0.00016864959723829768	7430	0.9936244370982388
1363	0.00016757436112274822	105	ADARB2	1363	0.00016864982002714478	105	0.9936231245060121
3612	0.00016757436112274822	2117	ETV3	3612	0.00016865007382048044	2117	0.9936216292506502
1629	0.00016757436112274822	3447	IFNA13	1629	0.00016865137141206681	3447	0.9936139843969183
4663	0.00016757436112274822	163351	GBP6	4663	0.0001686549643556067	163351	0.9935928169266335
3340	0.00016757436112274822	5697	PYY	3340	0.00016865708841940484	5697	0.9935803036397488
3579	0.00016757436112274822	745	MYRF	3579	0.00016865818875374391	745	0.9935738214728597
2339	0.00016757436112274822	25989	ULK3	2339	0.00016865821297466083	25989	0.9935736787862478
3512	0.00016757436112274822	221458	KIF6	3512	0.00016866403317237008	221458	0.993539392903594
4068	0.00016757436112274822	23358	USP24	4068	0.00016866403317237008	23358	0.993539392903594
3378	0.00016757436112274822	2025	ENO1P1	3378	0.00016867029706414284	2025	0.9935024959315875
1275	0.00016757436112274822	93974	ATP5IF1	1275	0.00016867114244415425	93974	0.9934975164956319
3163	0.00016757436112274822	6663	SOX10	3163	0.000168672082206308	6663	0.9934919811909529
3050	0.00016757436112274822	10734	STAG3	3050	0.000168672082206308	10734	0.9934919811909529
2880	0.00016757436112274822	10735	STAG2	2880	0.000168672082206308	10735	0.9934919811909529
3164	0.00016757436112274822	80243	PREX2	3164	0.000168672082206308	80243	0.9934919811909529
3535	0.00016757436112274822	11054	OGFR	3535	0.00016867398415173682	11054	0.9934807787074064
3410	0.00016757436112274822	283120	H19	3410	0.00016867474584300357	283120	0.9934762924066917
2457	0.00016757436112274822	2016	EMX1	2457	0.0001686785886248385	2016	0.9934536593464971
3522	0.00016757436112274822	6327	SCN2B	3522	0.00016868511509807217	6327	0.9934152223527359
3975	0.00016757436112274822	6330	SCN4B	3975	0.00016868511509807217	6330	0.9934152223527359
3817	0.00016757436112274822	55800	SCN3B	3817	0.00016868511509807217	55800	0.9934152223527359
3434	0.00016757436112274822	6324	SCN1B	3434	0.00016868511509807217	6324	0.9934152223527359
1061	0.00016757436112274822	56848	SPHK2	1061	0.00016869012744733872	56848	0.9933857046557818
4058	0.00016757436112274822	1509	CTSD	4058	0.00016869015578138406	1509	0.9933855378017323
2337	0.00016757436112274822	9002	F2RL3	2337	0.00016869028376849296	9002	0.9933847841095803
3114	0.00016757436112274822	8513	LIPF	3114	0.00016869353470397622	8513	0.9933656403418665
3626	0.00016757436112274822	1876	E2F6	3626	0.00016869841328813538	1876	0.9933369132318555
2405	0.00016757436112274822	10125	RASGRP1	2405	0.00016869862412888465	10125	0.9933356717522634
3427	0.00016757436112274822	2601	GAPDHP60	3427	0.00016869884859506662	2601	0.9933343500463507
4627	0.00016757436112274822	693167	MIR582	4627	0.00016869932915784838	693167	0.9933315203995414
4094	0.00016757436112274822	22999	RIMS1	4094	0.00016869932915784838	22999	0.9933315203995414
3200	0.00016757436112274822	2058	EPRS1	3200	0.0001687001012284665	2058	0.9933269743318427
2607	0.00016757436112274822	7803	PTP4A1	2607	0.0001687001012284665	7803	0.9933269743318427
1679	0.00016757436112274822	1158	CKM	1679	0.00016870231066685816	1158	0.993313965056843
2907	0.00016757436112274822	7363	UGT2B4	2907	0.00016870965344975718	7363	0.9932707328608966
2331	0.00016757436112274822	1620	BRINP1	2331	0.00016871688533671558	1620	0.9932281572666116
2926	0.00016757436112274822	2888	GRB14	2926	0.0001687171481199452	2888	0.9932266102768372
3647	0.00016757436112274822	10914	PAPOLA	3647	0.00016871888757176963	10914	0.9932163703454093
3631	0.00016757436112274822	8078	USP5	3631	0.00016871958336014283	8078	0.9932122743869628
4234	0.00016757436112274822	7058	THBS2	4234	0.00016872414892339446	7058	0.9931853987234023
3898	0.00016757436112274822	5918	RARRES1	3898	0.00016872718753814498	5918	0.993167512407352
2100	0.00016757436112274822	3280	HES1	2100	0.00016872718753814498	3280	0.993167512407352
4402	0.00016757436112274822	4485	MST1	4402	0.00016872718753814498	4485	0.993167512407352
4509	0.00016757436112274822	7181	NR2C1	4509	0.00016872718753814498	7181	0.993167512407352
4371	0.00016757436112274822	100506658	OCLN	4371	0.00016872718753814498	100506658	0.993167512407352
4370	0.00016757436112274822	4192	MDK	4370	0.00016872718753814498	4192	0.993167512407352
1352	0.00016757436112274822	51208	CLDN18	1352	0.0001687295861609451	51208	0.9931533937557641
4742	0.00016757436112274822	4807	NHLH1	4742	0.00016873034063854555	4807	0.9931489528710568
4769	0.00016757436112274822	57556	SEMA6A	4769	0.00016873034063854555	57556	0.9931489528710568
18	0.00016757436112274822	283106	CSNK2A3	18	0.00016873034063854555	283106	0.9931489528710568
802	0.00016757436112274822	406991	MIR21	802	0.00016873034063854555	406991	0.9931489528710568
4678	0.00016757436112274822	5917	RARS1	4678	0.00016873034063854555	5917	0.9931489528710568
2203	0.00016757436112274822	7466	WFS1	2203	0.00016873034063854555	7466	0.9931489528710568
4728	0.00016757436112274822	79188	TMEM43	4728	0.00016873034063854555	79188	0.9931489528710568
3353	0.00016757436112274822	55332	DRAM1	3353	0.00016873034063854555	55332	0.9931489528710568
4212	0.00016757436112274822	25800	SLC39A6	4212	0.00016873037652543577	25800	0.9931487416404048
4358	0.00016757436112274822	1794	DOCK2	4358	0.00016873258441363158	1794	0.9931357461576947
3482	0.00016757436112274822	6507	SLC1A3	3482	0.00016873315261540806	6507	0.993132401814947
4558	0.00016757436112274822	5820	PVT1	4558	0.00016873322949348692	5820	0.9931319493248754
2652	0.00016757436112274822	3126	HLA-DRB4	2652	0.00016873556610972267	3126	0.9931181966330717
2176	0.00016757436112274822	3858	KRT10	2176	0.00016873865190256403	3858	0.9931000350738365
1990	0.00016757436112274822	2813	GP2	1990	0.0001687393387687879	2813	0.9930959925851317
4765	0.00016757436112274822	89932	PAPLN	4765	0.00016874617721147382	89932	0.9930557473473484
2644	0.00016757436112274822	653	BMP5	2644	0.00016874617721147382	653	0.9930557473473484
3197	0.00016757436112274822	55312	RFK	3197	0.00016874617721147382	55312	0.9930557473473484
2613	0.00016757436112274822	2086	ERV3-1	2613	0.00016874751613845784	2086	0.9930478679475967
2533	0.00016757436112274822	1311	COMP	2533	0.0001687484072406818	1311	0.9930426240037984
3337	0.00016757436112274822	51162	EGFL7	3337	0.00016875038334577026	51162	0.9930309952504679
2655	0.00016757436112274822	55584	CHRNA9	2655	0.00016875180865123977	55584	0.9930226079477169
2665	0.00016757436112274822	1622	DBI	2665	0.00016875302200080998	1622	0.993015468024886
